mnc,year,sector,upe_code,upe_name,jur_code,jur_name,total_revenues,profit_before_tax,tax_paid,employees,tangible_assets,tax_accrued,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings
INDRA,2020,Business Services,ESP,Spain,CHL,Chile,58348000,5635000,340000,NA,NA,766000,NA,5590000,NA,NA
INDRA,2020,Business Services,ESP,Spain,COL,Colombia,100393000,12645000,5878000,NA,NA,6551000,NA,2330000,NA,NA
INDRA,2020,Business Services,ESP,Spain,CRI,Costa Rica,595000,-149000,28000,NA,NA,33000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,ECU,Ecuador,1195000,-19000,142000,NA,NA,26000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,SLV,El Salvador,52000,-87000,-3000,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,GTM,Guatemala,0,0,57000,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,HND,Honduras,-194000,-303000,311000,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,MEX,Mexico,119816000,5234000,2594000,NA,NA,1969000,NA,30176000,NA,NA
INDRA,2020,Business Services,ESP,Spain,NIC,Nicaragua,0,0,28000,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,PAN,Panama,6807000,-4662000,624000,NA,NA,661000,NA,652000,NA,NA
INDRA,2020,Business Services,ESP,Spain,PRY,Paraguay,0,-101000,-54000,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,PER,Peru,53276000,1053000,649000,NA,NA,1585000,NA,1893000,NA,NA
INDRA,2020,Business Services,ESP,Spain,PRI,Puerto Rico,355000,119000,12000,NA,NA,13000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,DOM,Dominican Republic,9830000,3675000,548000,NA,NA,894000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,URY,Uruguay,3729000,6000,7000,NA,NA,29000,NA,640000,NA,NA
INDRA,2020,Business Services,ESP,Spain,SAU,Saudi Arabia,20536000,-18192000,4330000,NA,NA,1774000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,DZA,Algeria,8608000,4847000,191000,NA,NA,216000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,AUS,Australia,35659000,962000,171000,NA,NA,508000,NA,349000,NA,NA
INDRA,2020,Business Services,ESP,Spain,BHR,Bahrain,0,-556000,0,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,CHN,China,1200000,-446000,0,NA,NA,0,NA,1178000,NA,NA
INDRA,2020,Business Services,ESP,Spain,EGY,Egypt,505000,46000,150000,NA,NA,18000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,ARE,United Arab Emirates,10386000,4731000,58000,NA,NA,29000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,PHL,Philippines,50275000,5911000,1845000,NA,NA,2054000,NA,3629000,NA,NA
INDRA,2020,Business Services,ESP,Spain,IND,India,2612000,-250000,57000,NA,NA,0,NA,201000,NA,NA
INDRA,2020,Business Services,ESP,Spain,IDN,Indonesia,355000,-107000,0,NA,NA,4000,NA,355000,NA,NA
INDRA,2020,Business Services,ESP,Spain,KAZ,Kazakhstan,0,-79000,0,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,KEN,Kenya,3345000,987000,74000,NA,NA,246000,NA,2311000,NA,NA
INDRA,2020,Business Services,ESP,Spain,KWT,Kuwait,6540000,7264000,471000,NA,NA,1300000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,MYS,Malaysia,5143000,-3359000,146000,NA,NA,13000,NA,37000,NA,NA
INDRA,2020,Business Services,ESP,Spain,MAR,Morocco,1606000,-887000,-18000,NA,NA,3137000,NA,699000,NA,NA
INDRA,2020,Business Services,ESP,Spain,NGA,Nigeria,247000,64000,138000,NA,NA,21000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,OMN,Oman,16307000,8147000,3097000,NA,NA,3883000,NA,1313000,NA,NA
INDRA,2020,Business Services,ESP,Spain,SEN,Senegal,0,-268000,0,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,THA,Thailand,0,-393000,1000,NA,NA,0,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,TUN,Tunisia,0,-56000,-11000,NA,NA,241000,NA,0,NA,NA
INDRA,2020,Business Services,ESP,Spain,ZMB,Zambia,249000,50000,26000,NA,NA,15000,NA,0,NA,NA
HYDRO,2020,Metals & Metal Products,NOR,Norway,ARG,Argentina,15585457.13941693,1026586.9972071032,559956.5439311472,102,NA,466630.453275956,NA,NA,NA,3079760.9916213094
HYDRO,2020,Metals & Metal Products,NOR,Norway,AUS,Australia,116377635.04702342,-2426478.357034971,NA,6,NA,NA,NA,NA,NA,-177879528.78879443
HYDRO,2020,Metals & Metal Products,NOR,Norway,AUT,Austria,190665203.2085556,25758001.02083277,3453065.3542420743,426,NA,2799782.719655736,NA,NA,NA,60195328.47259832
HYDRO,2020,Metals & Metal Products,NOR,Norway,BHR,Bahrain,34717305.72373112,3826369.7168628382,NA,63,NA,NA,NA,NA,NA,18851870.312348623
HYDRO,2020,Metals & Metal Products,NOR,Norway,BEL,Belgium,319641860.4940298,-15585457.13941693,559956.5439311472,855,NA,-1959847.903759015,NA,NA,NA,35650566.630283035
HYDRO,2020,Metals & Metal Products,NOR,Norway,BRA,Brazil,2487606946.414121,7746065.524380869,35370588.358317465,6070,NA,13998913.59827868,NA,NA,NA,380397145.5105593
HYDRO,2020,Metals & Metal Products,NOR,Norway,CAN,Canada,381423732.5077664,23144870.482487418,4666304.532759559,558,NA,2053173.9944142064,NA,NA,NA,207650551.7078004
HYDRO,2020,Metals & Metal Products,NOR,Norway,CHN,China,324868121.57072055,13812261.416968295,1959847.903759015,639,NA,3826369.7168628382,NA,NA,NA,17825283.315141518
HYDRO,2020,Metals & Metal Products,NOR,Norway,HRV,Croatia,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
HYDRO,2020,Metals & Metal Products,NOR,Norway,CZE,Czechia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HYDRO,2020,Metals & Metal Products,NOR,Norway,DNK,Denmark,226129117.65752825,18385239.859072667,-93326.0906551912,684,NA,3826369.7168628382,NA,NA,NA,234435139.72584027
HYDRO,2020,Metals & Metal Products,NOR,Norway,EST,Estonia,8119369.887001634,373304.3626207648,93326.0906551912,14,NA,93326.0906551912,NA,NA,NA,1586543.5411382504
HYDRO,2020,Metals & Metal Products,NOR,Norway,FIN,Finland,12972326.601071576,279978.2719655736,93326.0906551912,10,NA,93326.0906551912,NA,NA,NA,2333152.2663797797
HYDRO,2020,Metals & Metal Products,NOR,Norway,FRA,France,548010804.3272827,26691261.92738468,6626152.436518575,1818,NA,6999456.7991393395,NA,NA,NA,11945739.603864472
HYDRO,2020,Metals & Metal Products,NOR,Norway,DEU,Germany,2330632461.93209,-516746563.95779365,-24731414.023625664,4615,NA,3079760.9916213094,NA,NA,NA,303589772.90133697
HYDRO,2020,Metals & Metal Products,NOR,Norway,GRC,Greece,NA,-279978.2719655736,NA,NA,NA,NA,NA,NA,NA,-3826369.7168628382
HYDRO,2020,Metals & Metal Products,NOR,Norway,HUN,Hungary,262339640.83174244,8026043.796346443,3733043.626207648,1554,NA,4106347.9888284127,NA,NA,NA,11572435.241243709
HYDRO,2020,Metals & Metal Products,NOR,Norway,IND,India,26504609.7460743,-6346174.1645530015,NA,430,NA,NA,NA,NA,NA,-47596306.23414751
HYDRO,2020,Metals & Metal Products,NOR,Norway,ITA,Italy,241434596.5249796,-44049914.78925024,279978.2719655736,620,NA,-1213239.1785174855,NA,NA,NA,95192612.46829502
HYDRO,2020,Metals & Metal Products,NOR,Norway,JPN,Japan,18851870.312348623,653282.6345863383,373304.3626207648,7,NA,186652.1813103824,NA,NA,NA,6346174.1645530015
HYDRO,2020,Metals & Metal Products,NOR,Norway,LTU,Lithuania,20345087.76283168,1773195.7224486326,NA,170,NA,279978.2719655736,NA,NA,NA,6346174.1645530015
HYDRO,2020,Metals & Metal Products,NOR,Norway,LUX,Luxembourg,97899069.09729557,4946282.804725133,1213239.1785174855,48,NA,1306565.2691726766,NA,NA,NA,16985348.499244798
HYDRO,2020,Metals & Metal Products,NOR,Norway,MEX,Mexico,11759087.42255409,1026586.9972071032,746608.7252415295,336,NA,653282.6345863383,NA,NA,NA,13532283.145002725
HYDRO,2020,Metals & Metal Products,NOR,Norway,NLD,Netherlands,192905029.3842802,244887661.87922168,-466630.453275956,560,NA,-93326.0906551912,NA,NA,NA,1391212033.3969352
HYDRO,2020,Metals & Metal Products,NOR,Norway,NOR,Norway,5513705435.908696,405781842.1687713,81567003.2326371,4048,NA,64954959.09601307,NA,NA,NA,5342452059.55642
HYDRO,2020,Metals & Metal Products,NOR,Norway,OMN,Oman,4199674.079483604,2333152.2663797797,NA,NA,NA,NA,NA,NA,NA,4199674.079483604
HYDRO,2020,Metals & Metal Products,NOR,Norway,POL,Poland,202424290.63110968,11852413.51320928,5039608.895380325,1448,NA,2426478.357034971,NA,NA,NA,81940307.59525786
HYDRO,2020,Metals & Metal Products,NOR,Norway,PRT,Portugal,56648937.02770106,1026586.9972071032,NA,178,NA,839934.8158967207,NA,NA,NA,8492674.249622399
HYDRO,2020,Metals & Metal Products,NOR,Norway,ROU,Romania,2799782.719655736,1306565.2691726766,NA,NA,NA,NA,NA,NA,NA,93326.0906551912
HYDRO,2020,Metals & Metal Products,NOR,Norway,SGP,Singapore,776099769.88857,7279435.071104913,559956.5439311472,39,NA,933260.906551912,NA,NA,NA,-5972869.801932236
HYDRO,2020,Metals & Metal Products,NOR,Norway,SVK,Slovakia,340733556.98210305,-47036349.69021636,-373304.3626207648,823,NA,-6719478.527173766,NA,NA,NA,-13345630.96369234
HYDRO,2020,Metals & Metal Products,NOR,Norway,ZAF,South Africa,NA,-93326.0906551912,NA,NA,NA,NA,NA,NA,NA,-1213239.1785174855
HYDRO,2020,Metals & Metal Products,NOR,Norway,ESP,Spain,223795965.39114848,6626152.436518575,1493217.450483059,617,NA,2053173.9944142064,NA,NA,NA,16612044.136624033
HYDRO,2020,Metals & Metal Products,NOR,Norway,SWE,Sweden,265699380.0953293,104805199.80577973,6439500.255208192,969,NA,7746065.524380869,NA,NA,NA,329627752.1941353
HYDRO,2020,Metals & Metal Products,NOR,Norway,CHE,Switzerland,1485751363.2306435,-42836675.61073276,4199674.079483604,59,NA,-5412913.258001089,NA,NA,NA,-32850783.9106273
HYDRO,2020,Metals & Metal Products,NOR,Norway,TUR,Turkey,4479652.351449178,-746608.7252415295,NA,23,NA,-186652.1813103824,NA,NA,NA,1493217.450483059
HYDRO,2020,Metals & Metal Products,NOR,Norway,UKR,Ukraine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HYDRO,2020,Metals & Metal Products,NOR,Norway,ARE,United Arab Emirates,11385783.059933323,1306565.2691726766,NA,15,NA,NA,NA,NA,NA,5786217.620621854
HYDRO,2020,Metals & Metal Products,NOR,Norway,GBR,United Kingdom,255433510.1232583,-11385783.059933323,NA,904,NA,-1026586.9972071032,NA,NA,NA,9425935.156174311
HYDRO,2020,Metals & Metal Products,NOR,Norway,USA,United States of America,2430304726.751834,83433525.04574093,11479109.150588516,5510,NA,9705913.428139884,NA,NA,NA,-466630.453275956
HYDRO,2020,Metals & Metal Products,NOR,Norway,VNM,Viet Nam,NA,-1866521.813103824,NA,NA,NA,NA,NA,NA,NA,-93326.0906551912
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,JPN,Japan,5036579231.494368,172485590.11967012,43532077.50639293,10488,NA,36139837.92983564,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,CHN,China,2092003800.1657133,239015746.30868572,40246637.6945897,8320,NA,47638877.27114698,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,NLD,Netherlands,795076434.4563842,9856319.43540972,6570879.623606481,707,NA,3285439.8118032403,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,USA,United States of America,592200526.0775341,22176718.729671873,821359.9529508101,1063,NA,4928159.7177048605,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,SGP,Singapore,250514785.6499971,15605839.10606539,1642719.9059016202,207,NA,2464079.8588524302,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,KOR,South Korea,193840948.8963912,12320399.29426215,3285439.8118032403,197,NA,3285439.8118032403,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,ITA,Italy,170021510.26081768,4106799.7647540504,1642719.9059016202,505,NA,1642719.9059016202,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,IDN,Indonesia,152772951.24885067,11499039.34131134,2464079.8588524302,2605,NA,3285439.8118032403,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,VNM,Viet Nam,132238952.42508043,13963119.20016377,3285439.8118032403,968,NA,2464079.8588524302,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,HKG,Hong Kong,120739913.08376908,4106799.7647540504,0,39,NA,0,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,TWN,Taiwan,105955433.9306545,7392239.576557291,821359.9529508101,164,NA,1642719.9059016202,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,THA,Thailand,79671915.43622857,2464079.8588524302,821359.9529508101,184,NA,821359.9529508101,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,MYS,Malaysia,78029195.53032696,-2464079.8588524302,0,770,NA,0,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,DEU,Germany,68994236.04786804,4106799.7647540504,2464079.8588524302,212,NA,821359.9529508101,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,ESP,Spain,67351516.14196642,4106799.7647540504,821359.9529508101,194,NA,821359.9529508101,NA,NA,NA,NA
OMRON,2020,"Industrial, Electric & Electronic Machinery",JPN,Japan,other,NA,501850931.25294495,28747598.353278354,8213599.529508101,1631,NA,9856319.43540972,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,CHE,Switzerland,NA,NA,79824271.28333881,3324,NA,127192520.17674863,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,USA,United States of America,NA,NA,-42105110.12747542,2326,NA,78947081.48901641,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,SGP,Singapore,NA,NA,5263138.765934427,314,NA,877189.7943224045,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,AUS,Australia,NA,NA,-1754379.588644809,250,NA,-3508759.177289618,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,DEU,Germany,NA,NA,41227920.33315301,406,NA,16666606.092125686,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,GBR,United Kingdom,NA,NA,143859126.26887435,824,NA,43859489.71612023,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,LUX,Luxembourg,NA,NA,-18420985.680770498,48,NA,3508759.177289618,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,KOR,South Korea,NA,NA,3508759.177289618,43,NA,1754379.588644809,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,CAN,Canada,NA,NA,-3508759.177289618,225,NA,13157846.914836068,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,HKG,Hong Kong,NA,NA,8771897.943224045,249,NA,12280657.120513665,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,IRL,Ireland,NA,NA,877189.7943224045,14,NA,4385948.971612022,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,ISR,Israel,NA,NA,-5263138.765934427,19,NA,8771897.943224045,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,CHN,China,NA,NA,5263138.765934427,360,NA,NA,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,NLD,Netherlands,NA,NA,-3508759.177289618,123,NA,4385948.971612022,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,FRA,France,NA,NA,30701642.801284157,91,NA,877189.7943224045,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,ZAF,South Africa,NA,NA,877189.7943224045,108,NA,877189.7943224045,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,SVK,Slovakia,NA,NA,NA,1572,NA,1754379.588644809,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,IND,India,NA,NA,13157846.914836068,1410,NA,1754379.588644809,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,JPN,Japan,NA,NA,36841971.36154099,97,NA,37719161.1558634,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,ESP,Spain,NA,NA,2631569.3829672136,38,NA,10526277.531868856,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,ITA,Italy,NA,NA,14912226.503480876,112,NA,7894708.14890164,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,BRA,Brazil,NA,NA,877189.7943224045,299,NA,-877189.7943224045,NA,NA,NA,NA
SWISS RE,2020,Business Services,CHE,Switzerland,other,NA,NA,NA,7894708.14890164,634,NA,6140328.560256831,NA,NA,NA,NA
APPLUS,2019,Business Services,ESP,Spain,ESP,Spain,NA,66491000,15673000,7829,79008000,1039000,539276000,80234000,NA,NA
APPLUS,2019,Business Services,ESP,Spain,other europe,NA,NA,19085000,5706000,3336,50826000,7179000,369695000,45762000,NA,NA
APPLUS,2019,Business Services,ESP,Spain,other latin america,NA,NA,22064000,10382000,5166,28823000,7845000,190437000,2152000,NA,NA
APPLUS,2019,Business Services,ESP,Spain,other north america,NA,NA,10946000,5459000,2340,53875000,7522000,334600000,4534000,NA,NA
APPLUS,2019,Business Services,ESP,Spain,other apac,NA,NA,12485000,1737000,1758,7838000,3814000,175693000,13816000,NA,NA
APPLUS,2019,Business Services,ESP,Spain,other middle east and africa,NA,NA,22817000,2388000,2622,6365000,2977000,170275000,3253000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,NLD,Netherlands,NA,4041950000,536030000,11153,614780000,518560000,1860080000,6374960000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,DEU,Germany,NA,130530000,27700000,3762,168500000,35920000,970430000,1290740000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,FRA,France,NA,NA,10020000,1006,25540000,6580000,446230000,62510000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,GBR,United Kingdom,NA,-12570000,690000,1105,41330000,-2550000,425930000,80870000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,ITA,Italy,NA,29490000,2770000,685,20140000,6400000,362080000,47460000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,ESP,Spain,NA,6610000,790000,503,3740000,1450000,238850000,19770000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,SWE,Sweden,NA,1480000,20000,256,6890000,40000,153360000,8109999.999999999,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,AUT,Austria,NA,6580000,1120000,368,46470000,1800000,60190000,65940000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,BEL,Belgium,NA,-1960000,1710000,312,15690000,3180000,228360000,23140000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,DNK,Denmark,NA,10200000,250000,160,42220000,1290000,99470000,16680000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,FIN,Finland,NA,-590000,NA,125,1170000,NA,39550000,15200000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,CHE,Switzerland,NA,4620000,1090000,203,12020000,1180000,164940000,10370000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,PRT,Portugal,NA,-90000,90000,74,1160000,-20000,33130000.000000004,2620000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,GRC,Greece,NA,950000,330000,50,1160000,-270000,31330000,1680000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,NOR,Norway,NA,1860000,280000,54,650000,490000,39570000,2540000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,IRL,Ireland,NA,960000,170000,24,850000,180000,13900000,1380000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,LUX,Luxembourg,NA,130000,30000,NA,NA,60000,NA,40000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,USA,United States of America,NA,-419420000,103960000,21200,1057340000,148220000,6403490000,3504100000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,CAN,Canada,NA,11780000,1260000,606,11610000,1370000,337310000,22850000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,JPN,Japan,NA,41960000,29050000,2257,113920000,26810000,1067960000,36150000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,AUS,Australia,NA,9220000,7890000,548,8020000,3610000,288400000,16700000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,KOR,South Korea,NA,20970000,7210000,362,5070000,5030000,276350000,10450000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,ISR,Israel,NA,36170000,6030000,1467,54320000,6870000,23410000,450850000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,NZL,New Zealand,NA,430000,210000,49,480000,140000,31960000,2230000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,CHN,China,NA,72400000,19020000,8045,143360000,15170000,1400290000,847520000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,IND,India,NA,54490000,13100000,8330,79350000,10730000,431270000,336820000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,BRA,Brazil,NA,-21910000,-30000,1841,15110000,-390000,217510000,27240000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,POL,Poland,NA,1050000,5160000,2001,15360000,3580000,180480000,71450000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,RUS,Russia,NA,3990000,13490000,543,7340000,4460000,374490000,9770000,NA,NA
PHILIPS,2021,"Industrial, Electric & Electronic Machinery",NLD,Netherlands,ARG,Argentina,NA,16760000.000000002,1000000,158,630000,5440000,78860000,3190000,NA,NA
